Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Product ID,Quantity,Discount,Profit
CA-2014-131002,07-09-2014,12-09-2014,Second Class,TB-21400,OFF-PA-10000223,2,0,6.2208
CA-2014-131002,07-09-2014,12-09-2014,Second Class,TB-21400,FUR-FU-10004665,6,0,213.6888
CA-2014-131002,07-09-2014,12-09-2014,Second Class,TB-21400,TEC-PH-10000215,3,0,28.3095
CA-2014-126403,09-09-2014,12-09-2014,Second Class,RR-19525,OFF-PA-10001144,3,0,79.8912
CA-2014-126403,09-09-2014,12-09-2014,Second Class,RR-19525,FUR-CH-10003761,6,0,212.1876
CA-2014-126403,09-09-2014,12-09-2014,Second Class,RR-19525,OFF-PA-10004665,2,0,12.838
CA-2014-126403,09-09-2014,12-09-2014,Second Class,RR-19525,OFF-ST-10000078,5,0,238.653
US-2014-160780,21-06-2014,21-06-2014,Same Day,SV-20785,OFF-BI-10001116,7,0.7,-8.1312
US-2014-160780,21-06-2014,21-06-2014,Same Day,SV-20785,OFF-BI-10002931,2,0.7,-16.776
CA-2014-123064,30-06-2014,02-07-2014,First Class,RA-19915,OFF-AR-10004582,4,0.2,1.64
CA-2014-143182,15-10-2014,20-10-2014,Standard Class,DL-12865,FUR-FU-10004270,1,0.2,4.0383
CA-2014-145317,18-03-2014,23-03-2014,Standard Class,SM-20320,TEC-MA-10003626,4,0.5,-16.426
CA-2014-145317,18-03-2014,23-03-2014,Standard Class,SM-20320,TEC-MA-10002412,6,0.5,-1811.0784
CA-2014-145317,18-03-2014,23-03-2014,Standard Class,SM-20320,OFF-PA-10001804,4,0.2,7.4816
CA-2014-145317,18-03-2014,23-03-2014,Standard Class,SM-20320,OFF-AR-10003183,3,0.2,1.002
CA-2014-145317,18-03-2014,23-03-2014,Standard Class,SM-20320,FUR-FU-10004270,2,0.2,8.0766
CA-2014-145317,18-03-2014,23-03-2014,Standard Class,SM-20320,OFF-FA-10003112,3,0.2,5.9175
CA-2014-145317,18-03-2014,23-03-2014,Standard Class,SM-20320,FUR-FU-10001986,3,0.2,15.294
CA-2014-143413,24-05-2014,30-05-2014,Standard Class,RP-19390,OFF-PA-10002319,3,0,56.9772
CA-2014-110100,25-04-2014,29-04-2014,Standard Class,LC-16885,TEC-PH-10004531,3,0.2,37.797
CA-2014-127187,04-12-2014,08-12-2014,Standard Class,CP-12085,TEC-PH-10000673,2,0,62.3904
CA-2014-100006,07-09-2014,13-09-2014,Standard Class,DK-13375,TEC-PH-10002075,3,0,109.6113
CA-2014-110030,06-12-2014,08-12-2014,Second Class,LF-17185,FUR-FU-10002759,3,0.6,-14.3856
CA-2014-121286,04-11-2014,08-11-2014,Second Class,ON-18715,OFF-FA-10000585,3,0.2,2.7222
CA-2014-121286,04-11-2014,08-11-2014,Second Class,ON-18715,OFF-AP-10004859,5,0.2,5.096
CA-2014-153479,04-10-2014,08-10-2014,Standard Class,DF-13135,OFF-LA-10004689,5,0,6.7915
CA-2014-153479,04-10-2014,08-10-2014,Standard Class,DF-13135,OFF-BI-10002867,2,0.2,31.0856
CA-2014-107594,02-07-2014,06-07-2014,Standard Class,EH-13945,TEC-PH-10002923,2,0,19.9746
CA-2014-107594,02-07-2014,06-07-2014,Standard Class,EH-13945,OFF-AR-10000716,1,0,2.1762
CA-2014-149244,04-11-2014,08-11-2014,Standard Class,MS-17530,FUR-FU-10004671,2,0,13.4292
CA-2014-155887,12-05-2014,17-05-2014,Standard Class,KT-16480,FUR-TA-10002228,3,0.3,-130.0104
US-2014-141257,08-06-2014,14-06-2014,Standard Class,CS-11950,FUR-CH-10002758,3,0.2,73.194
CA-2014-154669,08-08-2014,11-08-2014,Second Class,TM-21010,OFF-ST-10000532,11,0,110.0528
CA-2014-158029,26-05-2014,30-05-2014,Standard Class,HF-14995,FUR-CH-10000988,2,0.2,22.5296
CA-2014-129574,26-05-2014,29-05-2014,First Class,Dp-13240,OFF-PA-10002893,5,0,23.232
US-2014-117744,02-12-2014,06-12-2014,Standard Class,MD-17860,FUR-FU-10001588,5,0.6,-24.803
US-2014-117744,02-12-2014,06-12-2014,Standard Class,MD-17860,OFF-AR-10000940,7,0.2,1.4406
US-2014-117744,02-12-2014,06-12-2014,Standard Class,MD-17860,FUR-FU-10002759,5,0.6,-23.976
CA-2014-125514,21-09-2014,22-09-2014,First Class,BM-11650,OFF-AP-10000358,2,0,7.5284
CA-2014-125514,21-09-2014,22-09-2014,First Class,BM-11650,OFF-AP-10003281,3,0,10.881
CA-2014-125514,21-09-2014,22-09-2014,First Class,BM-11650,OFF-PA-10000029,1,0,3.1104
CA-2014-154599,12-04-2014,17-04-2014,Standard Class,KN-16450,TEC-PH-10001557,14,0.2,94.0702
CA-2014-154599,12-04-2014,17-04-2014,Standard Class,KN-16450,TEC-PH-10000576,4,0.2,38.3572
CA-2014-154599,12-04-2014,17-04-2014,Standard Class,KN-16450,OFF-BI-10002764,7,0.2,6.5569
CA-2014-154599,12-04-2014,17-04-2014,Standard Class,KN-16450,FUR-BO-10001337,3,0.15,-18.147
US-2014-112914,25-09-2014,30-09-2014,Standard Class,MT-18070,OFF-PA-10003270,8,0.2,10.56
US-2014-112914,25-09-2014,30-09-2014,Standard Class,MT-18070,FUR-BO-10003272,2,0.32,-97.2312
US-2014-112914,25-09-2014,30-09-2014,Standard Class,MT-18070,OFF-BI-10002982,2,0.8,-4.3584
US-2014-112914,25-09-2014,30-09-2014,Standard Class,MT-18070,OFF-EN-10001509,2,0.2,1.1016
CA-2014-148915,01-11-2014,05-11-2014,Standard Class,ND-18370,OFF-ST-10001128,5,0.2,-94.333
CA-2014-148915,01-11-2014,05-11-2014,Standard Class,ND-18370,TEC-PH-10000673,3,0.2,54.5916
US-2014-125521,14-03-2014,19-03-2014,Standard Class,CK-12325,FUR-CH-10003379,4,0,284.98
CA-2014-148040,22-03-2014,26-03-2014,Standard Class,BF-11275,OFF-PA-10002581,3,0.2,23.235
CA-2014-148040,22-03-2014,26-03-2014,Standard Class,BF-11275,FUR-CH-10001482,3,0.2,-35.3646
CA-2014-165540,21-02-2014,25-02-2014,Standard Class,TM-21010,OFF-BI-10004094,5,0.8,-13.7175
CA-2014-142727,29-04-2014,01-05-2014,Second Class,HG-14845,FUR-CH-10002304,2,0,12.99
CA-2014-142727,29-04-2014,01-05-2014,Second Class,HG-14845,OFF-BI-10000136,3,0,8.6112
CA-2014-169033,30-03-2014,03-04-2014,Standard Class,KM-16720,OFF-AR-10001915,5,0,20.853
CA-2014-127586,26-09-2014,30-09-2014,Standard Class,CS-12400,OFF-ST-10002615,2,0,80.6312
CA-2014-113929,16-06-2014,21-06-2014,Standard Class,CK-12205,OFF-EN-10003286,5,0,19.458
CA-2014-113929,16-06-2014,21-06-2014,Standard Class,CK-12205,OFF-AR-10003772,4,0,10.5
CA-2014-113929,16-06-2014,21-06-2014,Standard Class,CK-12205,OFF-BI-10002852,3,0.2,14.3376
CA-2014-156993,28-06-2014,04-07-2014,Standard Class,RW-19630,OFF-FA-10003495,1,0,3.04
CA-2014-157721,02-09-2014,05-09-2014,First Class,JM-16195,OFF-AP-10001303,1,0,8.955
CA-2014-157721,02-09-2014,05-09-2014,First Class,JM-16195,FUR-FU-10002116,1,0,4.9497
CA-2014-162866,27-12-2014,31-12-2014,Standard Class,Co-12640,FUR-FU-10001473,6,0.6,-19.7712
CA-2014-162866,27-12-2014,31-12-2014,Standard Class,Co-12640,OFF-ST-10002562,4,0.2,3.0016
CA-2014-109232,13-01-2014,16-01-2014,Second Class,ND-18370,FUR-CH-10000422,6,0,87.3504
CA-2014-131310,12-07-2014,18-07-2014,Standard Class,CL-12565,FUR-CH-10001797,4,0.2,13.8528
CA-2014-131310,12-07-2014,18-07-2014,Standard Class,CL-12565,OFF-BI-10003094,4,0.2,3.8016
US-2014-112872,06-12-2014,11-12-2014,Second Class,RC-19960,OFF-ST-10002205,3,0.2,4.6746
US-2014-112872,06-12-2014,11-12-2014,Second Class,RC-19960,FUR-TA-10003238,1,0.5,-170.8038
US-2014-150532,14-07-2014,21-07-2014,Standard Class,PB-19150,OFF-ST-10000760,5,0.2,6.291
CA-2014-138317,21-06-2014,25-06-2014,Standard Class,NW-18400,OFF-EN-10001539,4,0.2,8.4024
CA-2014-138317,21-06-2014,25-06-2014,Standard Class,NW-18400,FUR-FU-10000550,1,0.2,0.6474
CA-2014-138317,21-06-2014,25-06-2014,Standard Class,NW-18400,TEC-AC-10003628,4,0.2,28.7904
CA-2014-138317,21-06-2014,25-06-2014,Standard Class,NW-18400,TEC-MA-10004521,3,0.7,-172.4925
CA-2014-138317,21-06-2014,25-06-2014,Standard Class,NW-18400,OFF-AP-10003860,2,0.2,3.8864
CA-2014-138317,21-06-2014,25-06-2014,Standard Class,NW-18400,OFF-BI-10000069,2,0.7,-7.2048
CA-2014-148761,17-05-2014,21-05-2014,Standard Class,PA-19060,OFF-BI-10000666,3,0,45.84
CA-2014-130729,24-10-2014,29-10-2014,Standard Class,AA-10375,OFF-BI-10002706,3,0.2,11.1384
CA-2014-106719,24-08-2014,24-08-2014,Same Day,RB-19645,OFF-BI-10002799,2,0.2,2.6936
CA-2014-137351,30-09-2014,04-10-2014,Standard Class,DB-13615,OFF-BI-10003910,7,0.2,13.4925
CA-2014-119375,17-11-2014,22-11-2014,Standard Class,YC-21895,OFF-ST-10002011,7,0,792.2691
CA-2014-119375,17-11-2014,22-11-2014,Standard Class,YC-21895,FUR-FU-10002379,3,0,14.9292
CA-2014-119375,17-11-2014,22-11-2014,Standard Class,YC-21895,OFF-AR-10003752,5,0,26.565
CA-2014-143903,20-07-2014,24-07-2014,Standard Class,KM-16375,OFF-ST-10003306,3,0.2,38.5722
CA-2014-143903,20-07-2014,24-07-2014,Standard Class,KM-16375,FUR-FU-10003724,5,0.6,-14.229
CA-2014-143903,20-07-2014,24-07-2014,Standard Class,KM-16375,FUR-CH-10002024,2,0.3,-140.196
CA-2014-104780,21-05-2014,25-05-2014,Standard Class,BT-11530,OFF-AR-10003514,8,0,10.5072
CA-2014-100328,28-01-2014,03-02-2014,Standard Class,JC-15340,OFF-BI-10000343,1,0.2,1.3257
CA-2014-136399,16-12-2014,17-12-2014,First Class,CC-12100,FUR-FU-10004090,2,0,14.6718
CA-2014-136399,16-12-2014,17-12-2014,First Class,CC-12100,FUR-CH-10002602,2,0.2,18.1176
CA-2014-136399,16-12-2014,17-12-2014,First Class,CC-12100,TEC-AC-10001142,5,0,39.5
CA-2014-136399,16-12-2014,17-12-2014,First Class,CC-12100,TEC-PH-10004977,4,0.2,70.5564
CA-2014-107916,24-08-2014,26-08-2014,First Class,JP-15460,FUR-FU-10004586,2,0,6.3744
CA-2014-107916,24-08-2014,26-08-2014,First Class,JP-15460,OFF-BI-10001116,3,0.2,4.4352
US-2014-122959,12-12-2014,12-12-2014,Same Day,CY-12745,OFF-BI-10003650,2,0.8,-336.6272
CA-2014-109218,30-06-2014,03-07-2014,Second Class,AR-10825,OFF-AR-10001374,5,0,10.368
US-2014-109036,20-12-2014,25-12-2014,Standard Class,KH-16510,OFF-LA-10002043,3,0,14.904
CA-2014-128986,03-08-2014,05-08-2014,Second Class,GH-14410,OFF-PA-10001289,3,0.2,33.7212
US-2014-150924,12-09-2014,16-09-2014,Second Class,PT-19090,OFF-BI-10004040,5,0.8,-8.029
CA-2014-153969,21-09-2014,25-09-2014,Standard Class,HF-14995,OFF-EN-10001539,2,0,7.3132
CA-2014-153969,21-09-2014,25-09-2014,Standard Class,HF-14995,OFF-EN-10004483,5,0,36.8245
CA-2014-153969,21-09-2014,25-09-2014,Standard Class,HF-14995,OFF-AR-10001615,3,0,15.4752
CA-2014-153969,21-09-2014,25-09-2014,Standard Class,HF-14995,OFF-PA-10000327,9,0,17.334
CA-2014-153969,21-09-2014,25-09-2014,Standard Class,HF-14995,TEC-PH-10001299,2,0.2,23.9984
CA-2014-153969,21-09-2014,25-09-2014,Standard Class,HF-14995,OFF-PA-10002246,3,0,9.4815
CA-2014-123498,07-11-2014,09-11-2014,First Class,TC-20980,OFF-BI-10000632,3,0.8,-44.2782
CA-2014-123498,07-11-2014,09-11-2014,First Class,TC-20980,OFF-EN-10004773,3,0.2,26.9526
CA-2014-165428,01-09-2014,04-09-2014,First Class,JL-15130,OFF-BI-10002949,3,0.8,-6.0192
CA-2014-165428,01-09-2014,04-09-2014,First Class,JL-15130,OFF-PA-10004100,6,0.2,10.8864
CA-2014-131527,01-12-2014,07-12-2014,Standard Class,TB-21280,TEC-PH-10001644,4,0.2,9.5968
CA-2014-164224,18-05-2014,20-05-2014,Second Class,TT-21070,FUR-FU-10000308,3,0.2,3.7308
CA-2014-164224,18-05-2014,20-05-2014,Second Class,TT-21070,OFF-PA-10001526,4,0.2,5.7768
CA-2014-158372,10-11-2014,16-11-2014,Standard Class,RD-19900,TEC-PH-10002103,8,0.2,60.1536
CA-2014-158372,10-11-2014,16-11-2014,Standard Class,RD-19900,TEC-AC-10004209,1,0,4.2861
CA-2014-158372,10-11-2014,16-11-2014,Standard Class,RD-19900,FUR-FU-10000397,2,0,11.1664
CA-2014-158372,10-11-2014,16-11-2014,Standard Class,RD-19900,OFF-PA-10002137,8,0,28.008
CA-2014-158372,10-11-2014,16-11-2014,Standard Class,RD-19900,FUR-FU-10001867,5,0,14.896
CA-2014-158372,10-11-2014,16-11-2014,Standard Class,RD-19900,OFF-LA-10000407,8,0,18.3264
CA-2014-142314,23-12-2014,28-12-2014,Standard Class,SF-20200,OFF-AP-10002350,11,0,58.0272
CA-2014-114433,13-05-2014,17-05-2014,Standard Class,NP-18325,TEC-AC-10002800,3,0,52.4895
CA-2014-108189,02-10-2014,05-10-2014,First Class,ES-14080,OFF-PA-10001838,2,0.2,3.4104
CA-2014-108189,02-10-2014,05-10-2014,First Class,ES-14080,OFF-FA-10000735,2,0.2,1.46
CA-2014-108189,02-10-2014,05-10-2014,First Class,ES-14080,TEC-PH-10001760,2,0.2,107.46
CA-2014-108189,02-10-2014,05-10-2014,First Class,ES-14080,OFF-EN-10004846,6,0.2,4.6284
CA-2014-108189,02-10-2014,05-10-2014,First Class,ES-14080,OFF-SU-10003567,2,0.2,-3.264
CA-2014-108189,02-10-2014,05-10-2014,First Class,ES-14080,TEC-PH-10001557,3,0.2,20.1579
CA-2014-108189,02-10-2014,05-10-2014,First Class,ES-14080,TEC-AC-10003038,1,0.2,-0.0895
CA-2014-154641,11-08-2014,16-08-2014,Standard Class,KL-16645,OFF-ST-10004459,1,0,18.767
CA-2014-151554,14-11-2014,15-11-2014,First Class,CM-11815,OFF-PA-10004609,4,0.2,7.2576
CA-2014-140662,17-11-2014,19-11-2014,First Class,TS-21205,TEC-AC-10001314,2,0,7.9984
CA-2014-140662,17-11-2014,19-11-2014,First Class,TS-21205,OFF-PA-10003395,7,0,352.296
CA-2014-140662,17-11-2014,19-11-2014,First Class,TS-21205,OFF-AP-10001242,3,0,72.432
US-2014-126571,11-10-2014,15-10-2014,Standard Class,JF-15565,OFF-ST-10003816,2,0.2,10.5714
US-2014-126571,11-10-2014,15-10-2014,Standard Class,JF-15565,OFF-EN-10002230,3,0.2,67.9833
CA-2014-143840,22-05-2014,29-05-2014,Standard Class,EH-14185,TEC-PH-10002660,2,0,33.995
CA-2014-143840,22-05-2014,29-05-2014,Standard Class,EH-14185,TEC-PH-10003171,1,0,12.586
CA-2014-115980,15-07-2014,19-07-2014,Standard Class,VW-21775,TEC-AC-10003709,3,0,1.3068
CA-2014-115980,15-07-2014,19-07-2014,Standard Class,VW-21775,OFF-FA-10000304,3,0,2.6814
CA-2014-102988,05-04-2014,09-04-2014,Second Class,GM-14695,OFF-AR-10004757,7,0,7.5768
CA-2014-102988,05-04-2014,09-04-2014,Second Class,GM-14695,TEC-PH-10001615,1,0,8.4071
CA-2014-102988,05-04-2014,09-04-2014,Second Class,GM-14695,OFF-PA-10003349,2,0,6.3504
CA-2014-102988,05-04-2014,09-04-2014,Second Class,GM-14695,OFF-AR-10000127,7,0,6.6584
CA-2014-102988,05-04-2014,09-04-2014,Second Class,GM-14695,OFF-SU-10002881,5,0,83.281
US-2014-117170,17-09-2014,24-09-2014,Standard Class,KT-16465,TEC-AC-10001109,2,0.2,13.1956
US-2014-117170,17-09-2014,24-09-2014,Standard Class,KT-16465,OFF-PA-10000682,1,0.2,1.6762
CA-2014-159478,30-09-2014,06-10-2014,Standard Class,MH-17785,FUR-FU-10000221,3,0,5.1816
CA-2014-103702,12-09-2014,17-09-2014,Standard Class,AF-10885,OFF-BI-10002429,7,0.7,-46.8776
CA-2014-106264,26-12-2014,30-12-2014,Standard Class,CK-12595,OFF-SU-10002189,3,0,0.1191
CA-2014-106264,26-12-2014,30-12-2014,Standard Class,CK-12595,FUR-FU-10001852,2,0,1.1136
CA-2014-138023,15-08-2014,18-08-2014,First Class,KH-16510,OFF-BI-10003638,8,0.8,-52.632
US-2014-159926,18-11-2014,22-11-2014,Standard Class,CS-11950,OFF-BI-10003656,1,0.7,-40.7976
US-2014-159926,18-11-2014,22-11-2014,Standard Class,CS-11950,OFF-ST-10003656,1,0.2,-16.3183
US-2014-159926,18-11-2014,22-11-2014,Standard Class,CS-11950,TEC-PH-10001128,6,0.4,-107.9928
US-2014-159926,18-11-2014,22-11-2014,Standard Class,CS-11950,FUR-FU-10001473,3,0.2,5.2773
US-2014-159926,18-11-2014,22-11-2014,Standard Class,CS-11950,OFF-BI-10004656,3,0.7,-1.4256
CA-2014-104738,30-12-2014,01-01-2015,Second Class,SP-20620,OFF-EN-10004955,3,0.2,4.7067
CA-2014-104738,30-12-2014,01-01-2015,Second Class,SP-20620,TEC-PH-10002468,2,0.2,19.0386
CA-2014-104738,30-12-2014,01-01-2015,Second Class,SP-20620,TEC-PH-10000576,3,0.2,28.7679
CA-2014-104738,30-12-2014,01-01-2015,Second Class,SP-20620,OFF-BI-10002160,3,0.8,-3.6576
CA-2014-104738,30-12-2014,01-01-2015,Second Class,SP-20620,TEC-AC-10003628,2,0.2,14.3952
US-2014-133130,27-09-2014,01-10-2014,Standard Class,TH-21100,FUR-CH-10002602,5,0.2,45.294
US-2014-133130,27-09-2014,01-10-2014,Standard Class,TH-21100,OFF-PA-10000675,2,0,40.1702
CA-2014-134551,20-12-2014,25-12-2014,Standard Class,TS-21505,OFF-AP-10004868,7,0.2,3.8073
CA-2014-134551,20-12-2014,25-12-2014,Standard Class,TS-21505,FUR-CH-10004287,3,0.2,74.574
CA-2014-134551,20-12-2014,25-12-2014,Standard Class,TS-21505,OFF-PA-10002689,5,0.2,9.072
CA-2014-165309,11-11-2014,15-11-2014,Standard Class,KD-16270,OFF-BI-10001359,5,0.8,-1480.0335
CA-2014-165309,11-11-2014,15-11-2014,Standard Class,KD-16270,OFF-BI-10001267,1,0.8,-1.9744
CA-2014-165309,11-11-2014,15-11-2014,Standard Class,KD-16270,OFF-AR-10003582,3,0.2,6.756
CA-2014-165309,11-11-2014,15-11-2014,Standard Class,KD-16270,OFF-PA-10003724,5,0.2,7.8735
CA-2014-165309,11-11-2014,15-11-2014,Standard Class,KD-16270,OFF-PA-10001033,8,0.2,95.0968
CA-2014-165309,11-11-2014,15-11-2014,Standard Class,KD-16270,TEC-PH-10003505,2,0.2,16.704
CA-2014-165309,11-11-2014,15-11-2014,Standard Class,KD-16270,TEC-PH-10004959,3,0.2,15.0735
US-2014-134733,23-09-2014,28-09-2014,Standard Class,BM-11650,FUR-BO-10002916,3,0.15,20.5176
US-2014-134733,23-09-2014,28-09-2014,Standard Class,BM-11650,TEC-PH-10002726,2,0.2,31.494
US-2014-150434,19-07-2014,24-07-2014,Standard Class,CA-12310,TEC-PH-10000895,2,0,93.5948
US-2014-150434,19-07-2014,24-07-2014,Standard Class,CA-12310,FUR-TA-10004152,1,0.3,-4.032
US-2014-150434,19-07-2014,24-07-2014,Standard Class,CA-12310,OFF-BI-10003694,2,0,9.6048
US-2014-150434,19-07-2014,24-07-2014,Standard Class,CA-12310,OFF-BI-10002160,1,0,1.8288
CA-2014-115161,31-01-2014,02-02-2014,First Class,LC-17050,FUR-BO-10003966,2,0.15,3.4196
CA-2014-165379,09-07-2014,15-07-2014,Standard Class,BM-11650,OFF-PA-10003072,2,0.2,3.6288
CA-2014-165379,09-07-2014,15-07-2014,Standard Class,BM-11650,OFF-PA-10002245,3,0.2,4.485
CA-2014-166471,09-08-2014,13-08-2014,Standard Class,MG-17650,TEC-PH-10001530,4,0.2,68.198
CA-2014-166471,09-08-2014,13-08-2014,Standard Class,MG-17650,TEC-PH-10000038,2,0.2,-43.8336
CA-2014-105340,22-11-2014,25-11-2014,First Class,EH-14185,OFF-BI-10001765,1,0.8,-11.0848
CA-2014-102274,21-11-2014,26-11-2014,Standard Class,DH-13075,TEC-PH-10002923,1,0,9.9873
CA-2014-102274,21-11-2014,26-11-2014,Standard Class,DH-13075,OFF-PA-10004359,6,0,301.968
CA-2014-102274,21-11-2014,26-11-2014,Standard Class,DH-13075,OFF-ST-10001511,3,0,9.6975
CA-2014-102274,21-11-2014,26-11-2014,Standard Class,DH-13075,OFF-AR-10002833,3,0,1.4742
US-2014-150119,23-04-2014,27-04-2014,Standard Class,LB-16795,FUR-CH-10002965,2,0.3,-12.0588
US-2014-150119,23-04-2014,27-04-2014,Standard Class,LB-16795,FUR-CH-10002965,2,0.3,-12.0588
US-2014-150119,23-04-2014,27-04-2014,Standard Class,LB-16795,OFF-BI-10000145,8,0.7,-5.2416
US-2014-150119,23-04-2014,27-04-2014,Standard Class,LB-16795,FUR-FU-10002191,4,0.2,7.8176
CA-2014-158337,11-03-2014,14-03-2014,Second Class,KA-16525,OFF-PA-10002137,14,0,49.014
CA-2014-168592,08-09-2014,14-09-2014,Standard Class,DP-13390,OFF-AP-10004785,5,0,24.3595
CA-2014-168592,08-09-2014,14-09-2014,Standard Class,DP-13390,OFF-ST-10002406,1,0,4.1916
CA-2014-168592,08-09-2014,14-09-2014,Standard Class,DP-13390,OFF-FA-10002988,2,0,1.9698
CA-2014-157609,16-03-2014,21-03-2014,Second Class,KN-16705,TEC-PH-10002415,2,0.2,29.495
CA-2014-143385,31-08-2014,05-09-2014,Standard Class,SJ-20500,TEC-AC-10001635,9,0,18.504
CA-2014-124023,07-04-2014,10-04-2014,First Class,PJ-19015,FUR-FU-10004415,2,0,2.7776
CA-2014-124688,27-08-2014,29-08-2014,First Class,CC-12610,TEC-PH-10000455,5,0,168.1855
CA-2014-124688,27-08-2014,29-08-2014,First Class,CC-12610,FUR-FU-10002456,4,0,12.5216
CA-2014-124688,27-08-2014,29-08-2014,First Class,CC-12610,FUR-TA-10003569,3,0,300.735
CA-2014-166863,20-06-2014,24-06-2014,Standard Class,SC-20020,TEC-PH-10000369,2,0.2,20.1584
CA-2014-166863,20-06-2014,24-06-2014,Standard Class,SC-20020,OFF-BI-10000756,4,0.8,-5.088
CA-2014-166863,20-06-2014,24-06-2014,Standard Class,SC-20020,FUR-BO-10001608,4,0.32,-19.8744
CA-2014-166863,20-06-2014,24-06-2014,Standard Class,SC-20020,OFF-PA-10001166,3,0.2,5.4432
CA-2014-166863,20-06-2014,24-06-2014,Standard Class,SC-20020,OFF-PA-10000587,2,0.2,4.0768
CA-2014-166863,20-06-2014,24-06-2014,Standard Class,SC-20020,TEC-MA-10001972,2,0.4,-97.72
CA-2014-166863,20-06-2014,24-06-2014,Standard Class,SC-20020,OFF-ST-10004123,7,0.2,-127.372
CA-2014-110849,18-04-2014,23-04-2014,Standard Class,JL-15835,TEC-MA-10002859,4,0.2,97.1892
CA-2014-110849,18-04-2014,23-04-2014,Standard Class,JL-15835,OFF-AR-10002375,4,0,3.8048
CA-2014-110849,18-04-2014,23-04-2014,Standard Class,JL-15835,OFF-AR-10000657,5,0,3.5475
CA-2014-110849,18-04-2014,23-04-2014,Standard Class,JL-15835,OFF-FA-10000134,2,0,3.6022
CA-2014-158771,09-05-2014,09-05-2014,Same Day,SB-20290,OFF-ST-10000107,3,0,14.985
CA-2014-158771,09-05-2014,09-05-2014,Same Day,SB-20290,OFF-LA-10001641,3,0,4.536
CA-2014-158771,09-05-2014,09-05-2014,Same Day,SB-20290,OFF-LA-10003121,5,0,9.499
CA-2014-158771,09-05-2014,09-05-2014,Same Day,SB-20290,OFF-PA-10002689,7,0,21.7728
CA-2014-120838,23-03-2014,26-03-2014,Second Class,PO-18865,OFF-ST-10000585,2,0,85.904
CA-2014-120838,23-03-2014,26-03-2014,Second Class,PO-18865,TEC-PH-10003484,6,0.2,37.797
CA-2014-154186,13-12-2014,15-12-2014,Second Class,RA-19285,OFF-SU-10001574,1,0.2,0.365
CA-2014-102869,09-09-2014,14-09-2014,Second Class,LC-17140,OFF-PA-10000788,3,0.2,5.4432
CA-2014-102869,09-09-2014,14-09-2014,Second Class,LC-17140,TEC-AC-10002134,6,0.2,-4.8528
CA-2014-102869,09-09-2014,14-09-2014,Second Class,LC-17140,FUR-FU-10002456,3,0.2,5.0232
CA-2014-102869,09-09-2014,14-09-2014,Second Class,LC-17140,TEC-PH-10002549,1,0.4,-31.6204
CA-2014-159835,17-11-2014,24-11-2014,Standard Class,RB-19330,OFF-PA-10002137,2,0.2,3.89
CA-2014-159835,17-11-2014,24-11-2014,Standard Class,RB-19330,FUR-CH-10004997,5,0.3,-93.99
CA-2014-163559,23-09-2014,28-09-2014,Second Class,ST-20530,OFF-BI-10002026,3,0.2,47.061
CA-2014-140228,28-04-2014,03-05-2014,Standard Class,GB-14530,OFF-LA-10001613,3,0.2,2.5056
CA-2014-140228,28-04-2014,03-05-2014,Standard Class,GB-14530,OFF-ST-10002214,3,0.2,2.0322
CA-2014-140228,28-04-2014,03-05-2014,Standard Class,GB-14530,OFF-ST-10001128,2,0.2,-37.7332
CA-2014-159184,14-09-2014,19-09-2014,Standard Class,JC-15775,FUR-FU-10002878,5,0,52.688
CA-2014-159184,14-09-2014,19-09-2014,Standard Class,JC-15775,OFF-BI-10001890,2,0,3.4368
CA-2014-169726,09-08-2014,13-08-2014,Standard Class,JH-15985,OFF-BI-10004600,7,0.2,643.9825
CA-2014-156594,20-12-2014,23-12-2014,Second Class,MC-17845,OFF-BI-10004632,2,0.2,152.495
CA-2014-156594,20-12-2014,23-12-2014,Second Class,MC-17845,OFF-AR-10001725,2,0,12.298
CA-2014-156594,20-12-2014,23-12-2014,Second Class,MC-17845,OFF-AR-10004269,1,0,1.1564
CA-2014-156594,20-12-2014,23-12-2014,Second Class,MC-17845,OFF-BI-10003007,5,0.2,50.414
CA-2014-146528,25-07-2014,27-07-2014,Second Class,VF-21715,OFF-PA-10002195,1,0,3.1752
CA-2014-146528,25-07-2014,27-07-2014,Second Class,VF-21715,OFF-SU-10002522,4,0,4.5008
CA-2014-129364,08-12-2014,13-12-2014,Standard Class,TB-21250,OFF-LA-10001569,7,0.2,9.0636
CA-2014-129364,08-12-2014,13-12-2014,Standard Class,TB-21250,OFF-BI-10001132,4,0.7,-4.5192
CA-2014-129364,08-12-2014,13-12-2014,Standard Class,TB-21250,TEC-PH-10003095,3,0.2,19.755
CA-2014-129364,08-12-2014,13-12-2014,Standard Class,TB-21250,OFF-SU-10000432,5,0.2,-2.6025
CA-2014-129364,08-12-2014,13-12-2014,Standard Class,TB-21250,TEC-AC-10004227,10,0.2,-18.186
CA-2014-129364,08-12-2014,13-12-2014,Standard Class,TB-21250,OFF-LA-10004409,5,0.2,3.744
CA-2014-129364,08-12-2014,13-12-2014,Standard Class,TB-21250,OFF-PA-10001569,2,0.2,3.6288
CA-2014-129364,08-12-2014,13-12-2014,Standard Class,TB-21250,OFF-ST-10001031,3,0.2,2.9304
CA-2014-140039,13-09-2014,17-09-2014,Standard Class,ON-18715,OFF-ST-10001034,5,0.2,5.955
